"","follower_count","following_count","account_language","tweet_client_name","is_retweet","reply_count","like_count","retweet_count","numcaracter","account_creation_year","account_creation_month","tweet_hour"
"5834",8685,1451,1,4,2,0,0,0,142,2015,1,23
"5835",1538,93,1,1,2,0,0,0,102,2013,6,22
"5836",95,88,1,1,1,0,0,0,46,2013,9,14
"5837",4989,4418,1,4,2,0,0,0,129,2015,8,0
"5838",8685,1451,1,4,2,0,0,0,129,2015,1,16
"5839",3051,271,1,2,2,0,0,0,146,2017,12,7
"5840",3051,271,1,1,2,0,0,0,142,2017,12,23
"5841",3388,5082,2,1,1,0,0,0,177,2017,12,9
"5842",3051,271,1,2,2,0,0,0,142,2017,12,21
"5843",7566,4526,1,4,2,0,0,0,177,2017,3,5
"5844",8685,1451,1,4,2,0,0,0,110,2015,1,7
"5845",7566,4526,1,4,2,0,0,0,66,2017,3,12
"5846",8685,1451,1,4,1,0,0,0,22,2015,1,21
"5847",4989,4418,1,4,2,0,0,0,142,2015,8,20
"5848",3020,2518,1,4,2,0,0,0,128,2017,6,18
"5849",3051,271,1,2,2,0,0,0,99,2017,12,1
"5850",8685,1451,1,4,2,0,0,0,135,2015,1,4
"5851",8685,1451,1,4,1,1,6,7,138,2015,1,3
"5852",3051,271,1,1,2,0,0,0,142,2017,12,7
"5853",4989,4418,1,4,2,0,0,0,94,2015,8,0
"5854",4989,4418,1,4,2,0,0,0,147,2015,8,15
"5855",3739,4633,1,4,2,0,0,0,141,2017,4,20
"5856",8685,1451,1,4,2,0,0,0,142,2015,1,1
"5857",3051,271,1,2,2,0,0,0,73,2017,12,19
"5858",8685,1451,1,4,2,0,0,0,125,2015,1,7
"5859",1538,93,1,1,2,0,0,0,68,2013,6,1
"5860",8685,1451,1,4,2,0,0,0,81,2015,1,0
"5861",7566,4526,1,4,2,0,0,0,142,2017,3,15
"5862",3051,271,1,2,2,0,0,0,141,2017,12,17
"5863",8685,1451,1,4,2,0,0,0,58,2015,1,19
"5864",8685,1451,1,4,2,0,0,0,113,2015,1,5
"5865",3051,271,1,6,2,0,0,0,142,2017,12,5
"5866",8685,1451,1,4,2,0,0,0,166,2015,1,4
"5867",55,72,1,13,2,0,0,0,123,2015,3,21
"5868",55,72,1,13,2,0,0,0,88,2015,3,13
"5869",7566,4526,1,4,2,0,0,0,177,2017,3,10
"5870",8685,1451,1,4,2,0,0,0,102,2015,1,17
"5871",8685,1451,1,4,2,0,0,0,135,2015,1,20
"5872",1538,93,1,1,2,0,0,0,142,2013,6,21
"5873",7566,4526,1,4,2,0,0,0,140,2017,3,22
"5874",63,197,1,1,1,0,0,0,14,2015,3,23
"5875",19845,808,1,5,1,0,0,0,144,2015,11,14
"5876",4989,4418,1,4,2,0,0,0,141,2015,8,17
"5877",8685,1451,1,4,2,0,0,0,142,2015,1,7
"5878",3051,271,1,6,2,0,0,0,145,2017,12,3
"5879",8685,1451,1,4,2,0,0,0,109,2015,1,15
"5880",3051,271,1,2,2,0,0,0,142,2017,12,7
"5881",3051,271,1,6,2,0,0,0,87,2017,12,20
"5882",8685,1451,1,4,1,0,0,0,116,2015,1,17
"5883",3051,271,1,1,1,0,0,0,92,2017,12,7
"5884",8685,1451,1,4,2,0,0,0,129,2015,1,23
"5885",4989,4418,1,4,2,0,0,0,142,2015,8,2
"5886",3051,271,1,2,1,0,0,0,90,2017,12,3
"5887",8685,1451,1,4,2,0,0,0,142,2015,1,21
"5888",3051,271,1,2,1,0,0,0,69,2017,12,0
"5889",8685,1451,1,4,2,0,0,0,145,2015,1,5
"5890",8685,1451,1,4,2,0,0,0,146,2015,1,23
"5891",8685,1451,1,4,2,0,0,0,142,2015,1,14
"5892",8685,1451,1,4,2,0,0,0,142,2015,1,17
"5893",8685,1451,1,4,2,0,0,0,57,2015,1,0
"5894",3051,271,1,1,2,0,0,0,142,2017,12,2
"5895",3051,271,1,6,2,0,0,0,101,2017,12,8
"5896",3051,271,1,2,1,1,3,1,61,2017,12,23
"5897",87,181,1,1,1,0,0,0,80,2015,3,0
"5898",8685,1451,1,4,2,0,0,0,100,2015,1,2
"5899",8685,1451,1,4,2,0,0,0,140,2015,1,16
"5900",4989,4418,1,4,2,0,0,0,143,2015,8,6
"5901",8685,1451,1,4,2,0,0,0,84,2015,1,8
"5902",19845,808,1,1,1,0,1,0,141,2015,11,7
"5903",4989,4418,1,4,2,0,0,0,142,2015,8,19
"5904",8685,1451,1,4,2,0,0,0,148,2015,1,20
"5905",4989,4418,1,4,2,0,0,0,142,2015,8,20
"5906",3051,271,1,2,1,0,0,0,37,2017,12,7
"5907",2816,3129,2,1,1,0,0,0,239,2017,12,8
"5908",8685,1451,1,4,2,0,0,0,94,2015,1,18
"5909",3020,2518,1,4,2,0,0,0,142,2017,6,14
"5910",3020,2518,1,4,2,0,0,0,39,2017,6,16
"5911",3051,271,1,2,2,0,0,0,123,2017,12,21
"5912",8685,1451,1,4,2,0,0,0,144,2015,1,1
"5913",7566,4526,1,4,2,0,0,0,155,2017,3,2
"5914",3051,271,1,2,2,0,0,0,146,2017,12,18
"5915",4989,4418,1,4,2,0,0,0,39,2015,8,16
"5916",8685,1451,1,4,2,0,0,0,142,2015,1,18
"5917",8685,1451,1,4,2,0,0,0,142,2015,1,17
"5918",7566,4526,1,4,2,0,0,0,100,2017,3,6
"5919",4989,4418,1,4,1,0,0,0,95,2015,8,22
"5920",3051,271,1,6,2,0,0,0,97,2017,12,16
"5921",4989,4418,1,4,2,0,0,0,89,2015,8,5
"5922",3051,271,1,2,2,0,0,0,144,2017,12,4
"5923",8685,1451,1,4,2,0,0,0,142,2015,1,6
"5924",3020,2518,1,4,2,0,0,0,119,2017,6,23
"5925",7566,4526,1,4,2,0,0,0,150,2017,3,6
"5926",7566,4526,1,4,2,0,0,0,167,2017,3,3
"5927",8685,1451,1,4,1,1,1,4,131,2015,1,11
"5928",66,109,1,1,1,0,0,0,48,2015,3,23
"5929",4989,4418,1,4,2,0,0,0,139,2015,8,4
"5930",4989,4418,1,4,2,0,0,0,142,2015,8,17
"5931",108,128,1,1,2,0,0,0,102,2014,6,1
"5932",3020,2518,1,4,2,0,0,0,146,2017,6,8
"5933",4989,4418,1,4,2,0,0,0,142,2015,8,21
"5934",3051,271,1,2,2,0,0,0,142,2017,12,16
"5935",8685,1451,1,4,2,0,0,0,141,2015,1,16
"5936",3051,271,1,2,1,0,0,0,249,2017,12,7
"5937",8685,1451,1,4,2,0,0,0,142,2015,1,15
"5938",4989,4418,1,4,2,0,0,0,44,2015,8,4
"5939",8685,1451,1,4,2,0,0,0,159,2015,1,23
"5940",8685,1451,1,4,1,0,0,2,490,2015,1,6
"5941",8685,1451,1,4,2,0,0,0,129,2015,1,5
"5942",8685,1451,1,4,2,0,0,0,71,2015,1,11
"5943",8685,1451,1,4,2,0,0,0,115,2015,1,18
"5944",8685,1451,1,4,2,0,0,0,146,2015,1,19
"5945",8685,1451,1,4,2,0,0,0,115,2015,1,0
"5946",8685,1451,1,4,2,0,0,0,72,2015,1,19
"5947",8685,1451,1,4,2,0,0,0,142,2015,1,23
"5948",3020,2518,1,4,2,0,0,0,142,2017,6,4
"5949",8685,1451,1,4,2,0,0,0,36,2015,1,22
"5950",4989,4418,1,4,2,0,0,0,84,2015,8,23
"5951",8685,1451,1,4,2,0,0,0,146,2015,1,17
"5952",8685,1451,1,4,2,0,0,0,85,2015,1,18
"5953",8685,1451,1,4,2,0,0,0,108,2015,1,20
"5954",3051,271,1,6,2,0,0,0,142,2017,12,8
"5955",8685,1451,1,4,2,0,0,0,135,2015,1,1
"5956",1212,2025,1,8,1,0,0,2,92,2015,7,17
"5957",8685,1451,1,4,2,0,0,0,140,2015,1,1
"5958",122,111,1,7,2,0,0,0,142,2014,5,11
"5959",1538,93,1,1,1,1,0,0,92,2013,6,18
"5960",3051,271,1,2,2,0,0,0,42,2017,12,22
"5961",3051,271,1,1,2,0,0,0,142,2017,12,2
"5962",8685,1451,1,4,2,0,0,0,127,2015,1,3
"5963",3051,271,1,1,2,0,0,0,146,2017,12,2
"5964",3051,271,1,2,2,0,0,0,142,2017,12,16
"5965",4989,4418,1,4,2,0,0,0,142,2015,8,21
"5966",8685,1451,1,4,2,0,0,0,146,2015,1,22
"5967",1538,93,1,1,2,0,0,0,74,2013,6,18
"5968",3051,271,1,1,1,0,0,0,39,2017,12,7
"5969",4989,4418,1,4,2,0,0,0,104,2015,8,9
"5970",7566,4526,1,4,2,0,0,0,142,2017,3,15
"5971",8685,1451,1,4,2,0,0,0,142,2015,1,18
"5972",98,249,1,1,2,0,0,0,110,2015,3,23
"5973",8685,1451,1,4,2,0,0,0,152,2015,1,6
"5974",8685,1451,1,4,2,0,0,0,142,2015,1,10
"5975",8685,1451,1,4,2,0,0,0,134,2015,1,19
"5976",8685,1451,1,4,1,0,1,1,75,2015,1,2
"5977",3051,271,1,6,2,0,0,0,148,2017,12,18
"5978",4989,4418,1,4,2,0,0,0,141,2015,8,0
"5979",3739,4633,1,4,2,0,0,0,142,2017,4,11
"5980",4989,4418,1,4,2,0,0,0,142,2015,8,17
"5981",8685,1451,1,4,2,0,0,0,144,2015,1,21
"5982",3051,271,1,6,2,0,0,0,142,2017,12,11
"5983",8685,1451,1,4,2,0,0,0,136,2015,1,1
"5984",7566,4526,1,4,2,0,0,0,177,2017,3,6
"5985",55,72,1,7,2,0,0,0,142,2015,3,10
"5986",8685,1451,1,4,2,0,0,0,66,2015,1,4
"5987",8685,1451,1,4,1,0,0,0,112,2015,1,23
"5988",8685,1451,1,4,2,0,0,0,142,2015,1,18
"5989",1538,93,1,1,2,0,0,0,146,2013,6,19
"5990",8685,1451,1,4,2,0,0,0,64,2015,1,8
"5991",7566,4526,1,4,2,0,0,0,142,2017,3,17
"5992",3051,271,1,2,2,0,0,0,146,2017,12,1
"5993",7566,4526,1,4,2,0,0,0,142,2017,3,13
"5994",8685,1451,1,4,2,0,0,0,135,2015,1,21
"5995",8685,1451,1,4,2,0,0,0,88,2015,1,2
"5996",4989,4418,1,4,2,0,0,0,142,2015,8,6
"5997",4989,4418,1,4,2,0,0,0,142,2015,8,19
"5998",3051,271,1,2,2,0,0,0,124,2017,12,8
"5999",3051,271,1,6,2,0,0,0,141,2017,12,10
"6000",3051,271,1,2,1,0,0,0,123,2017,12,16
"6001",4989,4418,1,4,2,0,0,0,175,2015,8,20
"6002",8685,1451,1,4,1,0,0,0,42,2015,1,1
"6003",8685,1451,1,4,1,0,1,1,22,2015,1,7
"6004",3051,271,1,6,2,0,0,0,142,2017,12,8
"6005",3051,271,1,2,2,0,0,0,111,2017,12,0
"6006",3051,271,1,1,2,0,0,0,142,2017,12,7
"6007",3051,271,1,1,2,0,0,0,141,2017,12,7
"6008",8685,1451,1,4,1,0,0,0,92,2015,1,8
"6009",3051,271,1,1,2,0,0,0,145,2017,12,7
"6010",8685,1451,1,4,2,0,0,0,142,2015,1,5
"6011",4989,4418,1,4,2,0,0,0,175,2015,8,13
"6012",3051,271,1,2,1,0,0,0,37,2017,12,6
"6013",3051,271,1,2,1,0,0,0,296,2017,12,16
"6014",3051,271,1,2,1,0,0,0,35,2017,12,6
"6015",3739,4633,1,4,2,0,0,0,142,2017,4,11
"6016",8685,1451,1,4,2,0,0,0,109,2015,1,17
"6017",8685,1451,1,4,2,0,0,0,122,2015,1,14
"6018",8685,1451,1,4,2,0,0,0,94,2015,1,21
"6019",8685,1451,1,4,2,0,0,0,142,2015,1,5
"6020",8685,1451,1,4,2,0,0,0,125,2015,1,12
"6021",84,119,1,1,1,0,0,0,69,2015,3,2
"6022",8685,1451,1,4,2,0,0,0,112,2015,1,10
"6023",8685,1451,1,4,2,0,0,0,142,2015,1,1
"6024",8685,1451,1,4,2,0,0,0,84,2015,1,9
"6025",8685,1451,1,4,2,0,0,0,140,2015,1,7
"6026",597,1040,1,1,1,0,1,0,44,2018,6,8
"6027",8685,1451,1,4,2,0,0,0,142,2015,1,17
"6028",7566,4526,1,4,2,0,0,0,142,2017,3,3
"6029",67,130,1,1,1,0,0,1,64,2015,3,15
"6030",8685,1451,1,4,2,0,0,0,70,2015,1,9
"6031",3020,2518,1,4,2,0,0,0,142,2017,6,4
"6032",4989,4418,1,4,2,0,0,0,142,2015,8,0
"6033",3051,271,1,2,2,0,0,0,142,2017,12,16
"6034",8685,1451,1,4,2,0,0,0,49,2015,1,6
"6035",8685,1451,1,4,2,0,0,0,87,2015,1,3
"6036",8685,1451,1,4,1,0,0,0,22,2015,1,3
"6037",8685,1451,1,4,2,0,0,0,142,2015,1,21
"6038",3051,271,1,1,2,0,0,0,92,2017,12,18
"6039",3051,271,1,1,1,0,0,0,331,2017,12,3
"6040",3051,271,1,2,2,0,0,0,142,2017,12,0
"6041",8685,1451,1,4,2,0,0,0,142,2015,1,2
"6042",8685,1451,1,4,2,0,0,0,73,2015,1,13
"6043",8685,1451,1,4,1,0,1,0,129,2015,1,16
"6044",8685,1451,1,4,2,0,0,0,144,2015,1,20
"6045",8685,1451,1,4,2,0,0,0,146,2015,1,1
"6046",3051,271,1,2,2,0,0,0,142,2017,12,15
"6047",8685,1451,1,4,2,0,0,0,144,2015,1,7
"6048",8685,1451,1,4,2,0,0,0,136,2015,1,14
"6049",8685,1451,1,4,1,0,0,1,162,2015,1,5
"6050",1212,2025,1,1,1,0,0,0,139,2015,7,16
"6051",3020,2518,1,4,2,0,0,0,197,2017,6,18
"6052",8685,1451,1,4,2,0,0,0,130,2015,1,22
"6053",8685,1451,1,4,2,0,0,0,151,2015,1,4
"6054",8685,1451,1,4,2,0,0,0,43,2015,1,23
"6055",8685,1451,1,4,2,0,0,0,135,2015,1,19
"6056",8685,1451,1,4,2,0,0,0,112,2015,1,21
"6057",56,79,1,16,2,0,0,0,137,2015,3,12
"6058",71,119,1,1,1,0,0,0,77,2015,3,14
"6059",3051,271,1,2,2,0,0,0,141,2017,12,3
"6060",8685,1451,1,4,2,0,0,0,142,2015,1,8
"6061",4989,4418,1,4,2,0,0,0,81,2015,8,18
"6062",98,158,1,1,1,0,0,0,53,2015,3,9
"6063",3051,271,1,2,2,0,0,0,144,2017,12,20
"6064",1538,93,1,14,1,1,0,1,85,2013,6,2
"6065",8685,1451,1,4,2,0,0,0,142,2015,1,0
"6066",8685,1451,1,4,2,0,0,0,146,2015,1,18
"6067",8685,1451,1,4,2,0,0,0,142,2015,1,3
"6068",3051,271,1,2,2,0,0,0,142,2017,12,7
"6069",8685,1451,1,4,1,0,0,0,22,2015,1,5
"6070",8685,1451,1,4,1,7,15,21,139,2015,1,4
"6071",3051,271,1,6,2,0,0,0,144,2017,12,21
"6072",1538,93,1,1,2,0,0,0,142,2013,6,20
"6073",1538,93,1,1,1,2,0,0,131,2013,6,3
"6074",8685,1451,1,4,2,0,0,0,142,2015,1,21
"6075",4989,4418,1,4,2,0,0,0,59,2015,8,0
"6076",8685,1451,1,4,2,0,0,0,142,2015,1,18
"6077",4989,4418,1,4,2,0,0,0,175,2015,8,18
"6078",8685,1451,1,4,2,0,0,0,142,2015,1,0
"6079",7566,4526,1,4,2,0,0,0,154,2017,3,5
"6080",3051,271,1,2,2,0,0,0,112,2017,12,16
"6081",8685,1451,1,4,2,0,0,0,146,2015,1,22
"6082",122,111,1,13,2,0,0,0,142,2014,5,18
"6083",7566,4526,1,4,2,0,0,0,79,2017,3,23
"6084",3051,271,1,2,2,0,0,0,119,2017,12,7
"6085",23,134,1,1,1,0,0,0,115,2014,5,16
"6086",19845,808,1,1,1,0,0,0,193,2015,11,11
"6087",7566,4526,1,4,2,0,0,0,166,2017,3,17
"6088",1538,93,1,1,2,0,0,0,141,2013,6,13
"6089",8685,1451,1,4,2,0,0,0,146,2015,1,19
"6090",95,88,1,1,1,0,0,0,72,2013,9,14
"6091",8685,1451,1,4,2,0,0,0,142,2015,1,7
"6092",8685,1451,1,4,2,0,0,0,142,2015,1,16
"6093",3051,271,1,2,2,0,0,0,142,2017,12,22
"6094",8685,1451,1,4,2,0,0,0,137,2015,1,5
"6095",8685,1451,1,4,2,0,0,0,142,2015,1,2
"6096",8685,1451,1,4,2,0,0,0,122,2015,1,23
"6097",3051,271,1,6,2,0,0,0,145,2017,12,0
"6098",8685,1451,1,4,2,0,0,0,152,2015,1,0
"6099",8685,1451,1,4,2,0,0,0,75,2015,1,2
"6100",8685,1451,1,4,2,0,0,0,115,2015,1,18
"6101",4989,4418,1,4,2,0,0,0,55,2015,8,18
"6102",3020,2518,1,4,2,0,0,0,148,2017,6,22
"6103",7566,4526,1,4,2,0,0,0,142,2017,3,9
"6104",4989,4418,1,4,2,0,0,0,141,2015,8,3
"6105",3051,271,1,2,1,0,0,0,124,2017,12,16
"6106",19845,808,1,5,1,0,0,0,142,2015,11,10
"6107",8685,1451,1,4,2,0,0,0,63,2015,1,14
"6108",7566,4526,1,4,1,7,30,44,124,2017,3,18
"6109",8685,1451,1,4,2,0,0,0,82,2015,1,2
"6110",3051,271,1,6,2,0,0,0,106,2017,12,5
"6111",1538,93,1,1,1,0,0,0,138,2013,6,3
"6112",8685,1451,1,4,2,0,0,0,136,2015,1,9
"6113",289,36,1,4,1,1,0,0,83,2010,3,16
"6114",8685,1451,1,4,2,0,0,0,144,2015,1,3
"6115",8685,1451,1,4,2,0,0,0,142,2015,1,2
"6116",3051,271,1,2,1,0,0,0,122,2017,12,8
"6117",8685,1451,1,4,2,0,0,0,66,2015,1,8
"6118",64,74,1,1,1,0,0,0,39,2015,3,14
"6119",3051,271,1,2,2,0,0,0,142,2017,12,17
"6120",4989,4418,1,4,1,0,0,0,179,2015,8,22
"6121",3051,271,1,2,2,0,0,0,140,2017,12,16
"6122",8685,1451,1,4,2,0,0,0,142,2015,1,8
"6123",3051,271,1,2,1,1,2,2,38,2017,12,17
"6124",8685,1451,1,4,2,0,0,0,113,2015,1,21
"6125",8685,1451,1,4,2,0,0,0,69,2015,1,16
"6126",92,150,1,13,2,0,0,0,139,2015,3,23
"6127",8685,1451,1,4,2,0,0,0,142,2015,1,15
"6128",1538,93,1,9,2,0,0,0,142,2013,6,21
"6129",4989,4418,1,4,2,0,0,0,78,2015,8,6
"6130",8685,1451,1,4,2,0,0,0,142,2015,1,8
"6131",3051,271,1,2,2,0,0,0,141,2017,12,18
"6132",8685,1451,1,4,2,0,0,0,129,2015,1,19
"6133",8685,1451,1,4,2,0,0,0,89,2015,1,17
"6134",3051,271,1,2,2,0,0,0,76,2017,12,1
"6135",8685,1451,1,4,2,0,0,0,142,2015,1,7
"6136",7566,4526,1,4,1,1,0,0,55,2017,3,4
"6137",3051,271,1,2,2,0,0,0,54,2017,12,17
"6138",129,341,1,1,1,0,0,0,71,2013,8,6
"6139",8685,1451,1,4,2,0,0,0,126,2015,1,14
"6140",7566,4526,1,4,2,0,0,0,142,2017,3,17
"6141",8685,1451,1,4,2,0,0,0,142,2015,1,19
"6142",8685,1451,1,4,1,0,12,14,140,2015,1,3
"6143",7566,4526,1,4,2,0,0,0,142,2017,3,17
"6144",8685,1451,1,4,2,0,0,0,86,2015,1,1
"6145",7566,4526,1,4,2,0,0,0,143,2017,3,22
"6146",8685,1451,1,4,2,0,0,0,98,2015,1,2
"6147",4989,4418,1,4,2,0,0,0,47,2015,8,6
"6148",19845,808,1,5,1,0,0,0,137,2015,11,14
"6149",3051,271,1,2,1,0,0,0,147,2017,12,15
"6150",8685,1451,1,4,2,0,0,0,57,2015,1,1
"6151",99,122,1,1,1,0,0,0,90,2013,9,16
"6152",8685,1451,1,4,2,0,0,0,142,2015,1,4
"6153",3051,271,1,2,1,0,0,0,359,2017,12,7
"6154",8685,1451,1,4,2,0,0,0,146,2015,1,8
"6155",4989,4418,1,4,2,0,0,0,142,2015,8,18
"6156",3051,271,1,1,1,0,0,0,88,2017,12,3
"6157",8685,1451,1,4,2,0,0,0,142,2015,1,19
"6158",4989,4418,1,4,2,0,0,0,146,2015,8,20
"6159",1538,93,1,1,1,0,0,0,144,2013,6,1
"6160",7566,4526,1,4,2,0,0,0,139,2017,3,18
"6161",8685,1451,1,4,2,0,0,0,142,2015,1,0
"6162",8685,1451,1,4,2,0,0,0,84,2015,1,3
"6163",3020,2518,1,4,1,1,0,0,49,2017,6,21
"6164",8685,1451,1,4,2,0,0,0,142,2015,1,10
"6165",3051,271,1,6,2,0,0,0,99,2017,12,13
"6166",3051,271,1,1,2,0,0,0,142,2017,12,6
"6167",3051,271,1,2,1,0,0,0,227,2017,12,16
"6168",8685,1451,1,4,2,0,0,0,61,2015,1,20
"6169",3051,271,1,6,2,0,0,0,148,2017,12,8
"6170",3051,271,1,6,2,0,0,0,238,2017,12,2
"6171",8685,1451,1,4,2,0,0,0,140,2015,1,20
"6172",8685,1451,1,4,2,0,0,0,119,2015,1,22
"6173",3020,2518,1,4,2,0,0,0,231,2017,6,1
"6174",3051,271,1,2,2,0,0,0,141,2017,12,20
"6175",4989,4418,1,4,2,0,0,0,175,2015,8,20
"6176",1538,93,1,11,2,0,0,0,120,2013,6,4
"6177",1538,93,1,1,1,2,2,1,42,2013,6,22
"6178",4989,4418,1,4,2,0,0,0,142,2015,8,21
"6179",8685,1451,1,4,2,0,0,0,142,2015,1,7
"6180",38,3,1,1,2,0,0,0,142,2015,10,23
"6181",8685,1451,1,4,2,0,0,0,80,2015,1,2
"6182",8685,1451,1,4,2,0,0,0,142,2015,1,2
"6183",8685,1451,1,4,2,0,0,0,142,2015,1,10
"6184",114,96,1,1,1,0,0,0,25,2014,5,23
"6185",8685,1451,1,4,1,0,0,0,39,2015,1,1
"6186",1538,93,1,9,1,1,1,0,119,2013,6,12
"6187",8685,1451,1,4,2,0,0,0,112,2015,1,0
"6188",3051,271,1,2,2,0,0,0,106,2017,12,17
"6189",8685,1451,1,4,2,0,0,0,146,2015,1,8
"6190",3020,2518,1,4,2,0,0,0,139,2017,6,19
"6191",1538,93,1,1,2,0,0,0,107,2013,6,22
"6192",8685,1451,1,4,2,0,0,0,117,2015,1,17
"6193",7566,4526,1,4,2,0,0,0,136,2017,3,15
"6194",1538,93,1,1,2,0,0,0,109,2013,6,20
"6195",8685,1451,1,4,2,0,0,0,142,2015,1,22
"6196",8685,1451,1,4,2,0,0,0,142,2015,1,2
"6197",4989,4418,1,4,2,0,0,0,111,2015,8,19
"6198",3051,271,1,2,1,0,0,0,304,2017,12,7
"6199",1538,93,1,9,1,0,0,0,18,2013,6,21
"6200",8685,1451,1,4,2,0,0,0,96,2015,1,22
"6201",38,3,1,1,1,1,0,0,37,2015,10,18
"6202",3051,271,1,2,1,0,1,0,67,2017,12,1
"6203",3051,271,1,2,1,0,0,0,33,2017,12,1
"6204",78,89,1,1,1,0,0,0,56,2015,3,2
"6205",4989,4418,1,4,2,0,0,0,137,2015,8,2
"6206",4989,4418,1,4,2,0,0,0,142,2015,8,21
"6207",3020,2518,1,4,2,0,0,0,142,2017,6,4
"6208",3051,271,1,6,2,0,0,0,80,2017,12,23
"6209",8685,1451,1,4,2,0,0,0,132,2015,1,21
"6210",8685,1451,1,4,2,0,0,0,100,2015,1,5
"6211",8685,1451,1,4,2,0,0,0,58,2015,1,9
"6212",8685,1451,1,4,2,0,0,0,50,2015,1,18
"6213",84,129,1,7,2,0,0,0,142,2015,3,20
"6214",8685,1451,1,4,2,0,0,0,142,2015,1,5
"6215",110,123,1,1,1,0,0,0,58,2014,5,2
"6216",8685,1451,1,4,2,0,0,0,117,2015,1,18
"6217",8685,1451,1,4,2,0,0,0,102,2015,1,3
"6218",8685,1451,1,4,1,0,0,0,32,2015,1,19
"6219",8685,1451,1,4,2,0,0,0,55,2015,1,6
"6220",8685,1451,1,4,2,0,0,0,150,2015,1,19
"6221",8685,1451,1,4,2,0,0,0,142,2015,1,6
"6222",3051,271,1,2,2,0,0,0,69,2017,12,16
"6223",3051,271,1,2,2,0,0,0,142,2017,12,8
"6224",3051,271,1,1,2,0,0,0,142,2017,12,5
"6225",43,236,1,4,2,0,0,0,62,2016,6,3
"6226",8685,1451,1,4,2,0,0,0,142,2015,1,3
"6227",8685,1451,1,4,2,0,0,0,61,2015,1,9
"6228",8685,1451,1,4,2,0,0,0,142,2015,1,17
"6229",3020,2518,1,4,2,0,0,0,144,2017,6,3
"6230",3051,271,1,2,1,0,0,0,31,2017,12,2
"6231",4989,4418,1,4,2,0,0,0,104,2015,8,20
"6232",7566,4526,1,4,2,0,0,0,142,2017,3,2
"6233",3051,271,1,2,1,0,0,0,353,2017,12,1
"6234",8685,1451,1,4,2,0,0,0,98,2015,1,7
"6235",136,313,1,1,1,0,0,0,66,2014,5,1
"6236",4989,4418,1,4,2,0,0,0,111,2015,8,18
"6237",8685,1451,1,4,2,0,0,0,142,2015,1,19
"6238",4989,4418,1,4,2,0,0,0,141,2015,8,19
"6239",55,72,1,16,2,0,0,0,75,2015,3,17
"6240",3051,271,1,2,2,0,0,0,142,2017,12,17
"6241",8685,1451,1,4,2,0,0,0,142,2015,1,18
"6242",4989,4418,1,4,1,1,13,12,274,2015,8,6
"6243",763,2467,1,8,1,1,2,0,187,2018,9,12
"6244",8685,1451,1,4,2,0,0,0,94,2015,1,21
"6245",3051,271,1,2,2,0,0,0,60,2017,12,20
"6246",3051,271,1,2,1,0,0,0,129,2017,12,8
"6247",1538,93,1,1,2,0,0,0,139,2013,6,20
"6248",4989,4418,1,4,2,0,0,0,175,2015,8,2
"6249",7566,4526,1,4,2,0,0,0,142,2017,3,21
"6250",3051,271,1,2,2,0,0,0,142,2017,12,8
"6251",2816,3129,2,1,1,0,4,2,239,2017,12,15
"6252",3051,271,1,6,2,0,0,0,142,2017,12,13
"6253",3051,271,1,2,2,0,0,0,68,2017,12,3
"6254",8685,1451,1,4,2,0,0,0,109,2015,1,4
"6255",8685,1451,1,4,2,0,0,0,146,2015,1,22
"6256",8685,1451,1,4,1,0,2,2,85,2015,1,0
"6257",146,299,1,1,2,0,0,0,142,2014,6,1
"6258",7566,4526,1,4,2,0,0,0,81,2017,3,17
"6259",1538,93,1,1,1,0,0,0,92,2013,6,4
"6260",8685,1451,1,4,2,0,0,0,133,2015,1,2
"6261",3020,2518,1,4,2,0,0,0,145,2017,6,1
"6262",4989,4418,1,4,2,0,0,0,178,2015,8,18
"6263",3051,271,1,2,2,0,0,0,142,2017,12,6
"6264",8685,1451,1,4,2,0,0,0,68,2015,1,7
"6265",58,65,1,17,1,0,0,0,105,2015,3,9
"6266",8685,1451,1,4,2,0,0,0,142,2015,1,19
"6267",7566,4526,1,4,2,0,0,0,142,2017,3,5
"6268",4989,4418,1,4,2,0,0,0,142,2015,8,20
"6269",7566,4526,1,4,2,0,0,0,142,2017,3,18
"6270",1538,93,1,9,1,1,1,1,128,2013,6,4
"6271",3051,271,1,1,2,0,0,0,95,2017,12,7
"6272",1538,93,1,1,1,0,0,0,115,2013,6,4
"6273",7566,4526,1,4,2,0,0,0,142,2017,3,20
"6274",4989,4418,1,4,2,0,0,0,142,2015,8,4
"6275",7566,4526,1,4,2,0,0,0,142,2017,3,18
"6276",7566,4526,1,4,2,0,0,0,145,2017,3,1
"6277",3020,2518,1,4,2,0,0,0,176,2017,6,5
"6278",3051,271,1,1,1,0,0,0,28,2017,12,20
"6279",289,36,1,4,1,0,0,0,40,2010,3,11
"6280",8685,1451,1,4,2,0,0,0,143,2015,1,9
"6281",7566,4526,1,4,2,0,0,0,38,2017,3,20
"6282",3051,271,1,1,2,0,0,0,142,2017,12,1
"6283",3051,271,1,2,2,0,0,0,80,2017,12,5
"6284",3051,271,1,2,2,0,0,0,99,2017,12,1
"6285",8685,1451,1,4,2,0,0,0,142,2015,1,2
"6286",8685,1451,1,4,1,0,0,2,117,2015,1,19
"6287",8685,1451,1,4,2,0,0,0,146,2015,1,9
"6288",8685,1451,1,4,2,0,0,0,146,2015,1,17
